0.000000000000000000e+00 0.000000000000000000e+00 3.535869364741686671e-02 2.776742322892040704e-01 2.153105021462526081e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.646829172946091213e-02 2.681884600685283462e-02 1.345692487289468497e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.481613908668277579e-01 2.077951269584063787e-01 2.497069720943019544e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.060792921073794304e-01 4.835251788213875551e-02 3.646935255511690732e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.645888692843751888e-01 2.628580486483526046e-01 5.178492640928208934e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.792841893143193310e-01 1.699236486449417494e-01 4.728351206879363722e-02
0.000000000000000000e+00 0.000000000000000000e+00 6.164027682894854254e-02 1.830209593144658045e-02 2.039658589755256324e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.394261819993511120e-01 1.933883292713730606e-01 -5.685964366903953349e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.268015877498824273e-01 1.181946943971719927e-01 1.707431552723477075e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.270819238425547948e-02 2.017797034660448741e-01 2.405784293805965715e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.164343753025396805e-01 9.702462035758221970e-02 1.033605739142709479e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.077689808129183996e-01 9.187603505895931832e-02 1.772384479847346206e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.025342631552975947e-01 1.790797742068417908e-01 3.616495244020104249e-02
0.000000000000000000e+00 0.000000000000000000e+00 9.492818314940031088e-02 1.939124116531315833e-01 2.120606538909253908e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.395556424278495689e-01 1.517334704432335979e-01 5.439213091482487245e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.362128139707170782e-01 2.025391046963550823e-01 3.365804867914382742e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.255675855872389057e-01 1.826640575932236554e-01 3.006890768348265477e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.203492242484371366e-01 2.098615058517829257e-01 5.111466663480757761e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.313061932154852285e-01 1.964023137203190772e-01 5.228216578060659869e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.303217666818985432e-01 1.934708662222550113e-01 2.636621820141245298e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.139938591359588443e-01 2.117220398063033859e-01 4.569116305238293124e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.497909390889717862e-01 5.316522890759468878e-02 7.360370992156194114e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.474013253755409869e-01 8.477527185203606597e-02 1.142132915614596234e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.754677051416452527e-01 7.495310652419698294e-02 1.194661802627320912e-01
