-1.109775591833893627e-01 -1.518568419746488596e+00 9.926126617129211738e-01 5.426477795879516286e-01 -1.179085220342890761e+00 3.513916454506631482e-01
-3.862780211686394627e-01 1.315640923353758041e-01 2.223732855617963633e-01 -7.551907960516275331e-01 -1.435483141622855285e-01 -9.554876106819598647e-02
-5.912329408859193780e-01 -4.761126078090274216e-01 2.265265074837153891e-01 -1.124382144162638042e+00 -2.754009982748102381e-01 -1.293660846105749274e+00
1.870695096654942935e-01 -8.040921542279235723e-01 -3.572065402347834873e-03 2.023204653918524443e-01 -5.708787550051310777e-01 -6.335803636075765244e-01
1.126563818265579053e-01 -6.246514535056357786e-01 2.644023626020308715e-01 9.880731146875176840e-01 -9.490036187695449765e-01 -7.571619261830258019e-01
1.154840257869612641e-01 1.299946339861397959e+00 8.538134077666574839e-01 -1.753801205536282826e-01 -9.323099078165504316e-01 6.354609102250590169e-01
2.246623620343587424e-01 4.291205206690680285e-01 1.244669723057660438e+00 5.255301448708937784e-01 -4.411629003807537863e-01 1.697196653031292524e+00
-4.428042756691443760e-01 6.813450298576686492e-01 4.440906766413643680e-01 -3.155733591935341309e-01 -1.324165077755018460e+00 -4.500738494523153221e-01
-3.575348973074187198e-01 7.078191708543681848e-01 3.202570779108887544e-01 3.005138889700014193e-01 -6.178715070174878310e-01 -5.864711834426633574e-03
-6.131138860058037432e-01 5.313192432870338378e-01 5.871447940144923772e-01 -1.586245582859155401e-02 -1.011597390012876074e+00 -1.071144785423252255e-01
-4.450575593006289576e-01 8.302053168439802455e-01 4.080484401762373703e-01 -2.013323420725539881e-01 -1.168825203520098777e+00 1.200360695455729709e-01
-4.084649709319769229e-01 5.969653970879222893e-01 4.889028389620790893e-01 -1.969318153392896065e-01 -1.163894644882051299e+00 -2.851810618738567227e-01
-3.931255402999166981e-01 6.465199155181137192e-01 6.010858966351686483e-01 -2.964956896925676766e-01 -1.090586075863628102e+00 1.268659248110816096e-01
-3.928228130866548984e-01 6.858823767005770566e-01 6.939018508921868111e-01 -1.176134678788319093e-01 -1.075878077602505201e+00 1.027822067023079211e-02
-5.059941268428591599e-01 5.973678327471559912e-01 6.495233023087694235e-01 -2.454546057418911797e-01 -9.459316158375242756e-01 -1.613280178479896132e-01
-4.665979054551855909e-01 5.756903285741384879e-01 7.519701580609267078e-01 -1.434641198396705564e-01 -1.039877001114687838e+00 -1.730491062389091506e-01
-3.882401208116844638e-01 5.729335406908084849e-01 6.655671271602728867e-01 -2.593657465198714873e-02 -8.877823283473400551e-01 1.113121090340371405e-01
-3.517394162573014293e-01 5.447111036921701288e-01 9.105410963480229380e-01 1.059168034175161643e-01 -1.044069217841846697e+00 1.585879303830885212e-02
-4.542681544235772639e-01 7.004022963812907010e-01 9.163561159902672282e-01 2.656472777266244423e-03 -1.081754376637879655e+00 1.384674966683011876e-01
-3.732251757305060091e-01 6.577269230905751218e-01 8.321475439844947530e-01 3.807408885276201971e-02 -9.093454444885864518e-01 -4.553198140568776725e-02
-3.117853368604437403e-01 7.582669516039726165e-01 8.269784723014619310e-01 2.131009003841296823e-01 -1.269353440884395168e+00 -9.034456852297323426e-02
-3.861093663326184977e-01 4.983063157337665472e-01 4.667919047005495981e-01 -1.875529601603752317e-01 -1.064235660732920863e+00 -1.058923199563156226e-01
-4.571469496208388494e-01 7.130916647167568900e-01 5.947617388248007675e-01 -2.442951481461425323e-01 -1.153337437598515480e+00 -1.421278287804884632e-01
-5.394228146617277009e-01 6.908616577963564431e-01 4.122027187560655115e-01 -2.619425023863369839e-01 -1.095463589618844935e+00 -2.737054953922732903e-01
-3.710786890074209143e-01 4.201528426286529339e-01 4.037955232947270101e-01 -4.897276055422546126e-02 -1.045823891679459550e+00 -1.220674105334393772e-01
-4.887318411070820656e-01 4.754576267187865524e-01 3.379096736793930633e-01 7.623665350184304079e-02 -9.942660578285558159e-01 -1.369790192265714912e-01
-2.112097651881938432e-01 4.262209412089185134e-01 3.157001326014877707e-01 3.952742989791720868e-02 -1.062490322669145781e+00 -2.301124637053036937e-01
-3.044959932406015590e-01 3.002348563704073103e-01 2.608158689763737659e-01 3.950562552341738837e-02 -1.028042899722907855e+00 -2.315684790907668322e-01
-3.721657005004268548e-01 6.961877419366195863e-01 4.613832083769215942e-01 1.797768571933792275e-02 -9.906514401631172362e-01 -1.232531770668813254e-01
-3.386901575031013301e-01 7.510885226624230970e-01 1.123423688379274310e+00 2.760354340670498341e-02 -9.243785098801391431e-01 1.505456373102053991e-01
-3.831603844869141962e-01 7.614993304206825186e-01 1.102858330164251832e+00 7.618591788446280044e-02 -9.899080929401443685e-01 9.235000806072980739e-02
