8.400000000000000522e-02 -8.023484222214767592e-02
8.700000000000000788e-02 -8.077913044388793096e-02
8.999999999999999667e-02 -8.130517506833062624e-02
9.299999999999999933e-02 -8.177904073666361628e-02
9.600000000000000200e-02 -8.217920002696973980e-02
9.900000000000000466e-02 -8.252225555821340874e-02
1.020000000000000073e-01 -8.284445138987416024e-02
1.049999999999999961e-01 -8.315082684612519481e-02
1.079999999999999988e-01 -8.338832113007774161e-02
1.110000000000000014e-01 -8.347433276520439815e-02
1.140000000000000041e-01 -8.335254008116091406e-02
1.170000000000000068e-01 -8.302491362741121206e-02
1.199999999999999956e-01 -8.254503601025796333e-02
1.229999999999999982e-01 -8.199005606765706611e-02
1.260000000000000009e-01 -8.143132088205772001e-02
1.290000000000000036e-01 -8.091496319973208451e-02
1.320000000000000062e-01 -8.044900294484942649e-02
1.350000000000000089e-01 -8.000246786490908257e-02
1.350156337448759902e-01 -7.999999999999998779e-02
1.380000000000000115e-01 -7.958011598281146404e-02
1.410000000000000142e-01 -7.907148770823156647e-02
1.440000000000000169e-01 -7.843309416992094718e-02
1.469999999999999918e-01 -7.763983490859888148e-02
1.499999999999999944e-01 -7.668337916356667006e-02
1.518817884494767789e-01 -7.599999999999998423e-02
1.529999999999999971e-01 -7.561972903074012931e-02
1.559999999999999998e-01 -7.455023920122512415e-02
1.590000000000000024e-01 -7.344583382555271156e-02
1.620000000000000051e-01 -7.232508351840724603e-02
1.628617993159952593e-01 -7.199999999999998068e-02
1.650000000000000078e-01 -7.125627125142006135e-02
1.680000000000000104e-01 -7.010739852187182486e-02
1.710000000000000131e-01 -6.869271437874166497e-02
1.721958383740586629e-01 -6.799999999999997713e-02
1.740000000000000158e-01 -6.702032331919974273e-02
1.769999999999999907e-01 -6.512145344406866654e-02
1.786279846326331855e-01 -6.399999999999997358e-02
1.799999999999999933e-01 -6.312764068268633677e-02
1.829999999999999960e-01 -6.127768371978974116e-02
1.852140673868612475e-01 -5.999999999999997002e-02
1.859999999999999987e-01 -5.957807905059366721e-02
1.890000000000000013e-01 -5.818167703390586531e-02
1.920000000000000040e-01 -5.688797571273571801e-02
1.940760985719531817e-01 -5.599999999999996647e-02
1.950000000000000067e-01 -5.562455162798367325e-02
1.980000000000000093e-01 -5.431081418350427320e-02
2.010000000000000120e-01 -5.261228094663088911e-02
2.018450197780573274e-01 -5.199999999999996292e-02
2.040000000000000147e-01 -5.045662998813620764e-02
2.065422023278555563e-01 -4.799999999999995937e-02
2.070000000000000173e-01 -4.752611230983650598e-02
2.096892296782249532e-01 -4.399999999999995581e-02
2.099999999999999922e-01 -4.352559780311888310e-02
2.119968920826796888e-01 -3.999999999999995226e-02
2.129999999999999949e-01 -3.790065155914593142e-02
2.138747844794448572e-01 -3.599999999999994871e-02
2.156122913731427782e-01 -3.199999999999994515e-02
2.159999999999999976e-01 -3.115206928442095305e-02
2.175467710895486739e-01 -2.799999999999994160e-02
2.190000000000000002e-01 -2.525659168997658466e-02
2.197328032602365033e-01 -2.399999999999993805e-02
2.220000000000000029e-01 -2.026244055038621886e-02
2.221732558624905651e-01 -1.999999999999993450e-02
2.247628716401998128e-01 -1.599999999999993094e-02
2.250000000000000056e-01 -1.561519893719600163e-02
2.273361217515110777e-01 -1.199999999999992739e-02
2.280000000000000082e-01 -1.089881993453484764e-02
2.297972292494926405e-01 -7.999999999999923839e-03
2.310000000000000109e-01 -5.931781608947556128e-03
2.321207972120546970e-01 -3.999999999999920286e-03
2.340000000000000135e-01 -5.286276323295464093e-04
2.342791218306526924e-01 8.326672684688674053e-17
2.363105419362556137e-01 4.000000000000086819e-03
2.370000000000000162e-01 5.414001054589213241e-03
2.382427755043285689e-01 8.000000000000090372e-03
2.399999999999999911e-01 1.179048496609255009e-02
2.400991914926834669e-01 1.200000000000009392e-02
2.420428703279959848e-01 1.600000000000009748e-02
2.429999999999999938e-01 1.798599455836661504e-02
2.439989656680071894e-01 2.000000000000010103e-02
2.459017716153965305e-01 2.400000000000010458e-02
2.459999999999999964e-01 2.420940502002940503e-02
2.477975357905445875e-01 2.800000000000010814e-02
2.489999999999999991e-01 3.075543389065710231e-02
2.495547086449178276e-01 3.200000000000011169e-02
2.512434757775798833e-01 3.600000000000011524e-02
2.520000000000000018e-01 3.784751966943269291e-02
2.529226093235832362e-01 4.000000000000011879e-02
2.546267266361075809e-01 4.400000000000012235e-02
2.550000000000000044e-01 4.482147774740000840e-02
2.565919753295692329e-01 4.800000000000012590e-02
2.580000000000000071e-01 5.057538606133001741e-02
2.588838525997661510e-01 5.200000000000012945e-02
2.610000000000000098e-01 5.511859964122448746e-02
2.616581369345741259e-01 5.600000000000013300e-02
2.640000000000000124e-01 5.905506578396418904e-02
2.647356573178670236e-01 6.000000000000013656e-02
2.670000000000000151e-01 6.312914691860441185e-02
2.676038353697642314e-01 6.400000000000014011e-02
2.699365014903230553e-01 6.800000000000014366e-02
2.700000000000000178e-01 6.813202863500904261e-02
2.717933031049628578e-01 7.200000000000014722e-02
2.730000000000000204e-01 7.553170132539871462e-02
2.731620586166602083e-01 7.600000000000015077e-02
2.742579951292062890e-01 8.000000000000015432e-02
2.750592203823860604e-01 8.400000000000015787e-02
2.756653712183145255e-01 8.800000000000016143e-02
2.760000000000000231e-01 9.069876349586243613e-02
2.761777496397572751e-01 9.200000000000016498e-02
2.766711728336638809e-01 9.600000000000016853e-02
2.771426900410731142e-01 1.000000000000001721e-01
2.776055264323266658e-01 1.040000000000001756e-01
2.780534695001854462e-01 1.080000000000001792e-01
2.784833619385311265e-01 1.120000000000001827e-01
2.789044485479952318e-01 1.160000000000001863e-01
2.790000000000000258e-01 1.169052676271208069e-01
2.793620566195331723e-01 1.200000000000001898e-01
2.797928666636410044e-01 1.240000000000001934e-01
2.801336493294513952e-01 1.280000000000001970e-01
2.803315960066918855e-01 1.320000000000002005e-01
2.803649603386950684e-01 1.360000000000002041e-01
2.802616505111564238e-01 1.400000000000002076e-01
2.800956129212856527e-01 1.440000000000002112e-01
2.799627777071104218e-01 1.480000000000002147e-01
2.799400006004953978e-01 1.520000000000002183e-01
2.800465532236101618e-01 1.560000000000002218e-01
2.802261756900878975e-01 1.600000000000002254e-01
2.803633468460333678e-01 1.640000000000002289e-01
2.803295744260055899e-01 1.680000000000002325e-01
2.800296849794411957e-01 1.720000000000002360e-01
2.794198063624809825e-01 1.760000000000002396e-01
2.790000000000000258e-01 1.778618754930606782e-01
2.785580473206361596e-01 1.800000000000002431e-01
2.775086455231394744e-01 1.840000000000002467e-01
2.762118507145848167e-01 1.880000000000002502e-01
2.760000000000000231e-01 1.885670557932737357e-01
2.748002675245218018e-01 1.920000000000002538e-01
2.731456913834460765e-01 1.960000000000002573e-01
2.730000000000000204e-01 1.963197844333141595e-01
2.714086183454137990e-01 2.000000000000002609e-01
2.700000000000000178e-01 2.029190508920323266e-01
2.694923784603527328e-01 2.040000000000002645e-01
2.674947370483411468e-01 2.080000000000002680e-01
2.670000000000000151e-01 2.089180164403182938e-01
2.653104776268789822e-01 2.120000000000002716e-01
2.640000000000000124e-01 2.141286651679685793e-01
2.627587236379569369e-01 2.160000000000002751e-01
2.610000000000000098e-01 2.183956763915497756e-01
2.596841894343488999e-01 2.200000000000002787e-01
2.580000000000000071e-01 2.219565859229417903e-01
2.560145267216197285e-01 2.240000000000002822e-01
2.550000000000000044e-01 2.250574583579004473e-01
2.520000000000000018e-01 2.277895657527053974e-01
2.517283089555306108e-01 2.280000000000002858e-01
2.489999999999999991e-01 2.301959344220322057e-01
2.459999999999999964e-01 2.319534614621446278e-01
2.458854760111272297e-01 2.320000000000002893e-01
2.429999999999999938e-01 2.332237996429610827e-01
2.399999999999999911e-01 2.339614164838148269e-01
2.370000000000000162e-01 2.343543287007017473e-01
2.340000000000000135e-01 2.345635185717740989e-01
2.310000000000000109e-01 2.347006568318148745e-01
