0.000000000000000000e+00 0.000000000000000000e+00 6.047618236171236061e-01 5.345109492122470662e-01 -4.396165243706620096e-01 1.419247378186213382e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.219278870358574629e+00 -1.515354418197648823e+00 -1.203036802121324023e+00 1.349622547561328822e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.184472850943249167e+00 2.572283197970000046e-01 -1.506719571118920520e+00 3.181915799099406250e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.004306559245911945e+00 6.020145736052100460e-01 -1.650668673354960259e-01 -1.886335947645029210e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.373582284085408833e-01 -1.624533353471513397e+00 -4.792259675937970975e-02 -1.119869935536417005e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.640689933304509296e-01 -3.727077006424970307e-01 -1.959047096526380649e-01 1.952198619984470085e+00
0.000000000000000000e+00 0.000000000000000000e+00 -2.162607450218678173e-01 -7.342802843055598050e-01 -9.340309668169001212e-01 2.024032281282732271e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.573606701229004923e-01 2.003526621651922746e+00 -9.972697252342311858e-01 -8.678828624999912478e-02
0.000000000000000000e+00 0.000000000000000000e+00 4.564263093647321634e-01 -2.996152403731462410e-01 -6.854682393427337095e-01 -7.501590014024808184e-01
0.000000000000000000e+00 0.000000000000000000e+00 9.552999815904454906e-01 3.635127992871418634e-01 -1.207088202766035234e+00 -1.487329872904954442e-01
0.000000000000000000e+00 0.000000000000000000e+00 9.853425273968128284e-01 5.460990487585397624e-01 -1.220644746239251344e+00 7.590755459948406170e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.161754247625979675e+00 1.821439780587181811e+00 -3.022668508119736863e-01 -9.827976708460930411e-01
0.000000000000000000e+00 0.000000000000000000e+00 8.887225887689780279e-01 1.903270055507072733e+00 -6.663885419199805371e-01 1.727448725526136819e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.503399906837486810e-01 -9.873334867256600145e-01 -8.519700638575825602e-01 -1.369072524205042329e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.251735831079576533e+00 3.451824919329680164e-01 -1.704767377869045308e-01 4.009631748493989178e-01
0.000000000000000000e+00 0.000000000000000000e+00 -1.825412067865902210e-01 1.580347352020506690e+00 -1.154597013669447447e+00 -3.603119787731947632e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.217931684644418810e+00 1.480991023027678821e+00 -1.184640610709658759e+00 1.629545366952664942e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.983950534734091775e-01 -1.616054480206657873e+00 -4.770691042994987807e-01 6.752890251997278881e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.762172709625530187e-01 -1.741123330368836708e+00 -2.890394609875004406e-01 3.291292553365319229e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.180289011082330530e-01 1.677294403695909875e+00 -1.128661468545778312e+00 1.872240652700546182e+00
